AreaCode,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,OTHER_ROOMS,PARK_FACILITY,BUILDINGTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,REG_FEE,COMMIS,SALES_PRICE
3,740,155,1,1,0,0,3,1,1,5,2.2,2,3.5,233520,88576,8052400
5,1507,88,2,1,1,1,1,3,1,6,2.1,2.5,4.2,656711,305447,15272340
1,999,191,1,1,1,0,1,3,0,5,3.8,3.1,4.7,370341,83625,11946470
4,1632,156,2,2,0,0,1,3,0,5,3.1,4.5,3.8,564492,258726,11760250
4,1162,132,1,1,1,1,3,1,0,6,4.7,3.1,3.7,276301,66982,8372750
5,2042,126,3,2,0,1,1,1,2,5,4.2,4.3,3.1,769757,342114,17105720
5,1321,158,1,1,1,0,2,3,1,6,3.9,2.3,2.7,419486,158472,9321900
1,661,88,1,1,0,0,1,3,0,2,3.6,4,2.6,263583,21965,7321755
4,1275,73,1,1,1,0,1,1,2,5,4.8,2.1,4.4,436439,162396,10149750
6,1991,139,2,1,2,1,1,1,1,4,4.2,2.9,4.2,731292,137117,22852890
3,998,105,1,1,1,1,2,3,0,5,2.9,3.7,2,258903,120821,8630100
7,1904,68,3,2,0,1,3,2,2,3,3.1,3.7,2.8,329723,169858,9991620
6,1655,184,1,1,2,0,3,3,1,6,3.7,2.6,4.5,528381,69524,13904760
7,1644,139,2,1,1,0,3,1,2,6,4.2,4.2,3.4,424361,108811,10881060
2,1804,32,2,1,2,1,2,3,1,5,2.9,5,4.8,336275,107608,13450990
3,1216,4,2,1,1,1,1,1,1,6,2.4,4.5,2.6,487556,267369,15727600
7,1716,20,2,1,1,1,2,1,1,2,2.9,4.2,2.1,336109,86428,9603110
1,991,133,1,1,1,1,1,1,2,6,2.5,4.1,5,453646,13747,13746840
1,1078,109,1,1,1,1,1,1,1,2,4.8,2.6,4.8,459507,170674,13128785
7,1836,17,3,2,0,0,3,2,2,5,5,5,4.1,327216,81804,10225500
4,1223,192,1,1,1,0,3,3,1,6,2.5,4,4.4,280818,76587,8509625
7,1655,9,2,1,1,1,2,1,2,4,2.4,2.5,2,340234,130089,10006870
3,1192,23,1,1,1,0,3,2,0,4,2.5,3.7,5,248226,136124,8007290
3,732,54,1,1,0,0,3,2,2,4,3.5,3.6,4,199325,82479,6873290
4,970,165,1,1,1,0,3,2,0,4,4.1,4.3,4,236236,53690,5369000
3,1060,36,1,1,1,0,1,1,1,4,2.5,4.2,4.9,342944,134728,12248000
3,832,98,1,1,1,1,2,2,2,5,3.6,4.9,3.9,278796,25345,8448350
6,1990,18,2,1,2,0,3,2,1,4,4.4,2,3.7,523827,220559,13784930
5,1919,96,3,2,0,0,3,1,2,6,5,3.2,2.8,467218,163526,11680440
5,1994,111,3,2,0,1,2,1,2,4,4.7,5,3.6,452574,154538,11038400
3,1296,145,2,1,1,1,3,2,2,6,3.6,2.3,4.4,316982,135849,11320770
3,704,135,1,1,0,0,1,3,2,5,2.7,2.5,2.3,278814,107928,8994000
4,1321,61,1,1,1,1,2,2,1,6,4.9,2.2,4.8,310384,106695,9699500
1,1070,152,1,1,1,0,1,3,1,6,3.9,5,3.1,462880,188045,14465005
4,888,32,1,1,0,0,3,3,2,2,2.1,3.8,3.8,205172,60619,4663000
3,925,164,1,1,1,1,3,1,2,6,4.6,3,2.9,269966,49994,9998750
3,880,144,1,1,1,1,2,3,0,6,4.2,4.9,4,283960,34419,8604850
4,805,119,1,1,0,1,1,1,2,1,4.6,3.4,2.4,263375,110250,6125000
6,1777,183,1,1,2,1,2,2,2,6,3.3,2.7,4.6,468023,173837,13372090
2,1703,66,1,1,2,0,1,3,0,6,3.5,3,2.1,729771,280681,18712070
6,1899,22,2,1,2,1,1,1,2,6,4,2.3,4.7,802811,156102,22300300
3,1169,50,1,1,1,1,1,3,1,5,4.7,2.6,4.1,411793,152516,15251600
3,819,108,1,1,1,0,3,2,1,5,4.3,4.6,4.8,206566,57838,8262630
2,1814,86,2,1,2,0,2,1,0,5,2.9,4,2.1,312326,192200,12012530
3,711,16,1,1,0,0,1,1,2,4,3.9,4.6,4.5,317544,134716,9622550
2,1669,26,1,1,2,1,1,1,1,6,2.2,4.2,4.6,544402,293139,20938520
3,1028,158,1,1,1,0,3,3,2,6,4.6,2,4.1,264036,28290,9429860
3,860,34,1,1,1,1,2,2,1,6,3.3,2.3,3.3,283227,29299,9766450
3,1266,123,2,1,1,1,2,1,0,4,3.2,4.3,2.5,300018,150009,9375550
2,1906,86,2,1,2,1,1,2,1,6,3.7,2.2,3,635941,295258,22712170
5,2178,119,3,2,0,0,1,3,2,6,3.8,2.6,4.4,641433,190696,17336020
3,1300,73,2,1,1,0,1,1,0,5,3,3.3,2.8,402261,244230,14366450
7,1614,166,2,1,1,1,1,1,1,5,4.5,2.7,2.5,590486,326321,15539100
1,1175,200,1,1,1,0,3,3,0,1,4.9,3.1,2.4,253374,70382,7038165
3,1294,117,2,1,1,0,2,3,1,5,2.2,2.7,2.8,256303,85434,9492700
3,835,45,1,1,1,0,1,3,1,5,3.7,3.9,2.5,338071,76339,10905500
6,1964,117,2,1,2,0,1,3,2,5,3.8,3,3.2,787504,393752,21875100
7,1754,127,2,1,1,1,3,3,2,6,2,4.3,4.6,392877,107148,11905350
2,1866,177,2,1,2,1,1,3,2,6,4.1,3,3.3,775222,265791,22149210
7,1898,87,3,2,0,1,1,1,0,3,4.6,3.4,4.1,525894,175298,14608180
3,798,20,1,1,0,0,3,3,0,4,3.6,4.7,4.5,186094,33231,6646210
6,1626,170,1,1,2,1,1,1,0,4,3,3.9,3.1,524134,234957,18073600
5,1657,63,2,1,1,0,2,3,1,4,4.3,4.3,3.1,355982,112416,9367960
7,1766,169,2,1,1,1,1,2,1,3,5,4.1,2.7,577269,327639,15601870
4,661,122,1,1,0,1,2,3,1,6,4.8,4.2,2.1,302250,186000,7750000
5,2442,64,4,2,0,1,1,1,2,5,3.6,3.6,3,983922,491961,19678440
1,914,185,1,1,1,0,2,3,0,6,4.7,4.4,4.6,300019,71057,7895235
3,885,32,1,1,1,0,1,3,2,4,4.5,2.9,2.5,272376,131144,10088000
2,1983,46,2,1,2,1,1,3,0,6,2.8,4.2,3.4,720625,360312,22519520
2,1522,94,1,1,2,1,3,1,2,6,3.1,3.1,5,503682,209867,13991160
2,1970,50,2,1,2,1,3,3,0,6,3.9,3.4,4.8,376087,210609,15043490
7,1572,95,2,1,1,0,1,3,0,6,4.6,5,3.3,504218,177158,13627500
2,1507,140,1,1,2,1,1,3,1,4,4.7,2.6,2.7,682215,258136,18438250
5,1330,115,1,1,1,0,1,3,2,5,4.9,2.9,4.1,486594,201758,11868140
5,1373,61,2,1,1,1,2,1,2,5,4.7,2.6,3.5,400797,78204,9775540
1,1118,59,1,1,1,1,2,2,2,3,2,4.4,2.3,273251,82803,8280325
2,1591,23,1,1,2,0,2,1,2,6,3.8,3,4.4,415918,59417,11883360
5,1404,10,2,1,1,0,2,3,2,5,3.3,3.2,2.4,289390,195764,8511480
2,1867,117,2,1,2,0,1,1,0,6,3.9,4.4,2.5,612608,102101,20420270
5,2479,92,4,2,0,0,3,3,2,6,4.4,2,2.3,508551,117358,13039760
5,1768,30,2,1,1,1,1,3,2,4,3.2,5,3.4,655803,320615,14573400
7,1650,73,2,1,1,1,3,2,2,2,4.4,4.3,4.7,352041,190292,9514610
1,1035,166,1,1,1,0,2,3,2,5,3.9,4,4.3,299699,99900,9081775
3,936,182,1,1,1,1,2,2,1,6,2.1,3.5,3.9,297369,109035,9912300
1,918,5,1,1,1,1,3,3,2,1,2.1,3.3,2.6,254199,7061,7061080
3,785,192,1,1,0,1,3,3,1,4,2.3,4.3,2.6,237586,144248,8485200
3,923,200,1,1,1,1,1,1,1,6,4.7,2.2,3.4,422834,150038,13639800
2,1592,110,1,1,2,1,1,3,2,5,5,2.3,4.2,490180,113118,18853070
5,1350,63,2,1,1,1,1,3,2,6,4,3.5,4.3,472863,135104,13510380
3,1245,134,2,1,1,1,1,2,0,5,4.2,3.1,2.4,355260,136639,13663850
4,1563,192,2,2,0,0,2,3,2,2,3.6,3,3.7,210537,80499,6192250
3,725,3,1,1,0,0,2,3,0,6,2.2,4.1,2,184444,120598,7094000
5,2442,71,4,2,0,0,3,3,1,4,3.8,5,3,390242,201415,12588460
3,1110,141,1,1,1,1,3,1,1,5,2.6,3.4,3.2,344170,75287,10755300
4,559,68,1,1,0,1,2,3,0,5,2,3.2,2.3,237534,64782,5398500
2,1708,81,1,1,2,1,1,1,1,6,4.2,4.4,3.8,535162,214065,21406480
4,829,146,1,1,0,1,1,3,1,2,4.3,3.3,3,410544,179613,8553000
2,1744,155,1,1,2,0,1,2,2,4,2.2,3.5,2.9,688400,144926,18115790
6,1649,66,1,1,2,1,3,3,0,4,4.9,5,5,397976,174115,12436750
5,1323,49,1,1,1,0,1,1,2,5,4.7,4.2,4.8,381281,297876,11915040
7,1864,110,3,2,0,0,2,2,1,6,2.6,2.7,2,406564,180695,11293450
7,1514,93,2,1,1,1,3,3,2,5,4.8,2.9,3.3,385017,192508,10694910
2,1669,54,1,1,2,0,2,1,1,5,4.9,2.6,3,351595,104176,13022050
2,1993,69,2,1,2,1,3,3,1,4,2.5,3.1,3.6,410238,142005,15778370
4,1459,3,2,2,0,1,3,3,0,6,4.6,3.9,3.7,406818,113531,9460875
5,2136,149,3,2,0,1,3,3,2,6,2.3,3.8,4.8,401983,129672,12967200
4,1165,39,1,1,1,1,3,2,1,2,3.5,4.1,3.2,317420,128480,7557625
1,1132,64,1,1,1,1,2,3,0,3,4.2,3.8,3.7,298383,47113,7852185
4,813,99,1,1,0,0,2,3,1,1,4.9,4.4,3,172118,96554,4198000
3,815,139,1,1,1,1,1,3,1,4,2.7,3.3,4,299473,103664,11518200
3,1277,19,2,1,1,0,1,2,2,6,4.7,3.5,2,432216,72036,14407200
3,1028,54,1,1,1,0,1,3,2,4,4.7,2.8,2,324975,145679,11206050
2,1572,94,1,1,2,0,3,2,0,6,4.7,3.4,4.8,402827,219724,12206870
7,1507,2,2,1,1,0,2,1,1,3,3.1,4.3,3.4,273256,101495,7807300
3,1002,70,1,1,1,1,3,3,0,6,4.3,4.6,4.4,327615,168772,9927740
1,1023,102,1,1,1,0,1,3,2,2,4.1,4.9,5,367619,75686,10812320
7,1506,65,2,1,1,1,2,3,1,2,3.7,3.4,2,235863,125794,7862110
5,1348,139,2,1,1,0,2,3,2,4,2.5,2.4,2.9,346920,78845,7884540
3,1125,67,1,1,1,0,1,2,0,6,2.1,3.2,2.1,403680,78132,13021950
3,1066,184,1,1,1,0,3,3,1,6,2.9,3.1,2.5,327948,153726,10248370
7,1797,96,2,1,1,1,1,2,2,5,3.3,4.1,4.3,653961,326980,16349020
5,1459,32,2,1,1,0,2,3,2,5,4.4,2.7,3,299830,166572,8328620
4,604,17,1,1,0,1,1,3,1,2,2.3,2.3,4.5,201407,90958,6497000
7,1808,12,3,2,0,0,1,3,0,5,4.3,3.1,3.5,542034,138983,13898300
3,732,0,1,1,0,1,1,2,0,6,3.5,4.9,2.5,347126,184411,10847700
3,1205,141,2,1,1,0,3,3,1,5,4.8,3.4,3.3,333298,145818,10415550
4,712,67,1,1,0,0,1,3,1,4,3.2,3.1,2,258291,147595,7379750
6,1710,194,1,1,2,0,3,3,1,5,2.6,4.6,3.2,373656,83035,13839120
3,1154,2,1,1,1,0,2,3,2,4,2.3,2.2,3.4,232026,69608,7734200
2,1783,14,1,1,2,1,2,2,0,4,2.3,3.2,4.6,436176,230204,12116010
4,1221,180,1,1,1,1,3,3,0,5,2.5,3,4.3,255483,197793,8241375
4,752,158,1,1,0,1,1,1,2,6,4.1,3.3,2.9,307513,72356,9044500
7,1906,6,3,2,0,0,3,3,1,2,4.1,2.3,4.2,280487,117624,9047980
4,1119,59,1,1,1,1,3,3,1,1,3.1,2.2,2.7,320785,111293,6546625
3,865,33,1,1,1,0,1,1,1,4,2.8,3.7,4.1,357951,130164,10847000
3,1224,153,2,1,1,0,2,1,1,4,3.3,2.4,4.3,246380,96792,8799300
6,1520,197,1,1,2,1,1,2,2,4,3.8,4.1,4.8,680262,244197,17442610
4,1070,2,1,1,1,1,2,1,0,2,3,3.8,2.5,199596,74136,5702750
2,1719,126,1,1,2,0,3,1,1,5,3.1,4.2,4.8,411427,164571,13714220
3,752,116,1,1,0,0,3,3,2,6,4.1,4.4,2,246248,23086,7695240
4,1624,64,2,2,0,0,3,3,1,3,2.2,4.4,2.1,374520,78025,7802500
7,1590,59,2,1,1,0,3,2,1,6,4.6,3.9,4,412633,184599,10858770
3,779,35,1,1,0,1,2,3,1,6,2.5,3.1,2.7,261267,36037,9009200
7,1789,98,2,1,1,1,3,3,1,6,3.9,2.1,3.2,389499,251289,12564470
1,926,169,1,1,1,1,2,3,1,3,4,4.4,3.8,282018,96944,8813065
3,998,51,1,1,1,0,2,3,0,4,3,2.9,2.8,173807,55867,6207400
3,887,95,1,1,1,0,1,3,2,4,2.6,4,4.7,270704,156176,10411700
3,721,161,1,1,0,1,2,3,0,5,2.5,3.2,4,201475,50369,7195550
7,1784,11,2,1,1,1,2,3,1,4,4.5,2.9,3.1,403077,185197,10893960
4,907,142,1,1,1,1,1,3,2,2,2.5,4.2,4.2,314803,146420,7321000
5,1997,135,3,2,0,1,3,1,2,6,4.9,4,2.4,488967,205881,12867540
2,1933,118,2,1,2,1,1,2,1,4,4.7,2.2,4,741521,130857,21809430
7,1953,165,3,2,0,1,1,3,1,2,5,3.7,2.8,527849,247429,16495290
3,913,108,1,1,1,1,1,3,0,6,4.7,2.3,3.4,393442,98360,12295050
3,1060,44,1,1,1,0,1,3,0,4,3.2,3.6,3.2,346987,32530,10843350
5,1601,133,2,1,1,1,3,3,2,4,3.1,5,3.7,500480,220211,10009600
2,1703,45,1,1,2,1,1,3,1,6,4.9,4.6,4.3,689438,301629,21544930
6,1812,129,2,1,2,1,3,3,2,5,4.8,4.1,4.3,497676,117100,14637520
4,1145,145,1,1,1,1,1,3,0,3,4.6,4.6,2,453520,92555,9255500
6,1678,39,1,1,2,1,2,3,0,4,2.5,3.1,2.8,473939,59242,11848470
3,1262,139,2,1,1,1,3,1,1,6,4.6,2.2,2.6,314046,48315,12078690
3,1138,36,1,1,1,0,1,1,1,6,3.4,2.9,3.6,446859,72074,14414800
2,1943,172,2,1,2,1,1,2,0,6,2.1,4,3.4,628877,404278,22459910
4,1277,190,1,1,1,0,1,1,2,5,2,2.3,2.4,455273,84702,10587750
2,1639,80,1,1,2,1,2,2,0,4,3.3,4.3,3.7,362663,203998,11333220
6,1580,35,1,1,2,0,1,3,2,6,2.9,3.9,5,694318,154293,19286610
6,1900,113,2,1,2,1,1,3,1,5,4.9,2.9,3,887450,266235,22186250
4,698,110,1,1,0,1,2,2,0,1,3.4,2.6,4.1,103928,42221,3247750
3,1033,49,1,1,1,0,2,3,1,4,3.9,4,4.9,259560,48668,8111250
5,1969,150,3,2,0,0,1,3,1,6,3.3,3.3,3.9,557356,320902,16889580
2,1847,30,2,1,2,1,3,2,2,6,2,3.8,4.7,614262,261061,15356550
7,1563,179,2,1,1,0,2,2,0,2,3.7,2.7,4,243484,115655,6087100
2,1756,24,1,1,2,0,3,3,1,6,4.7,2.7,4.1,425381,170152,14179360
2,1698,9,1,1,2,0,3,1,2,6,2.5,2.6,2.8,522633,110028,13753510
2,1689,29,1,1,2,0,1,3,0,5,3.7,4.5,4.8,650601,167297,18588600
2,1680,61,1,1,2,0,3,1,1,5,3.7,3.9,3.4,387645,173772,13367060
3,1170,184,1,1,1,0,3,3,1,4,3,4.7,4,294909,107240,8936650
4,1030,152,1,1,1,0,3,2,2,3,4,3.4,2.1,210771,56548,5140750
4,1338,69,2,2,0,0,3,1,0,3,4.3,2.8,4.2,325632,115328,6784000
1,1217,125,2,2,0,0,1,3,1,5,3.2,4.1,2.1,596351,119270,14908785
5,1984,6,3,2,0,1,3,1,1,6,2.8,4.3,3.3,600245,160065,13338780
5,2322,40,4,2,0,0,1,1,1,4,4.7,2.8,2.2,640454,266856,17790400
2,1691,145,1,1,2,0,2,3,2,4,3.2,3.1,3.9,414937,59277,11855350
2,1689,0,1,1,2,1,3,1,1,6,2.3,3.9,2.6,389833,89961,14993570
2,1703,167,1,1,2,1,3,2,0,4,3.1,2.1,2.6,397321,223493,12416270
7,1828,142,3,2,0,1,3,2,0,1,4.8,2.7,4,298084,93684,8516690
7,1545,65,2,1,1,0,3,2,0,1,3.6,2.1,4,188318,78972,6074780
4,1686,15,2,2,0,1,1,1,0,1,4.2,4,3.5,388815,168136,10508500
3,1136,39,1,1,1,0,3,1,0,5,2.3,3.2,4.5,246465,123232,8802320
7,1997,7,3,2,0,0,3,1,2,1,3.7,2.5,2.1,327267,142655,8391470
1,878,103,1,1,1,0,3,2,0,6,2.2,3,2.8,291605,51460,8576620
3,1057,145,1,1,1,1,1,3,1,5,4.9,4.1,4.6,341480,177570,13659200
4,521,51,1,1,0,0,3,2,0,1,4.1,4.2,2.7,71177,25883,2156875
4,1457,42,2,2,0,1,2,3,2,4,4.4,3.5,3.4,248272,186204,7758500
1,1021,42,1,1,1,1,1,2,2,6,4.3,4.8,3.8,456993,128529,14281030
7,1519,2,2,1,1,1,1,3,2,4,2.7,2.6,2.3,456776,104406,13050750
1,724,126,1,1,0,1,3,3,2,1,2.2,2,2.5,200785,81569,6274535
5,2004,171,3,2,0,1,1,3,2,6,4.7,3.8,4.1,521968,156590,17398940
3,734,136,1,1,0,0,3,1,0,5,2.4,2.4,4.7,194195,32366,6473180
6,1770,176,1,1,2,1,2,2,2,6,3.2,2.8,4.3,360820,138777,13877710
3,814,194,1,1,1,0,2,3,2,6,3.2,4.5,3.1,211424,105712,8131700
5,1486,53,2,1,1,1,1,1,1,5,2.5,3.4,4.5,518331,359952,14398080
3,1215,184,2,1,1,0,2,3,2,5,2.8,4.1,4.5,279216,130301,9307200
1,973,4,1,1,1,0,1,2,0,4,4.3,2.8,4.7,393869,109408,10940805
3,869,200,1,1,1,1,3,1,2,5,3.2,4.7,4.4,271854,56246,9374280
4,640,37,1,1,0,1,3,2,1,2,3.5,2.1,3.1,233940,107223,4873750
3,969,60,1,1,1,0,1,3,1,5,4.4,2,2.8,372378,111713,12412600
5,1609,191,2,1,1,0,2,3,2,5,2.2,4.6,4.8,362914,207379,8640800
5,1689,44,2,1,1,1,2,1,2,6,4.8,3.7,4.8,380206,234833,11182520
5,1917,113,3,2,0,0,3,3,1,6,3.6,4.9,2.3,545003,284350,11847900
3,1178,90,1,1,1,1,3,3,2,5,4.4,3.9,3.1,340847,42606,10651460
7,1530,69,2,1,1,0,1,1,2,1,2.6,2.8,4.7,360319,141944,10918760
7,1622,66,2,1,1,1,3,3,1,3,4.8,4.5,3.6,387294,101920,10191950
1,1013,153,1,1,1,1,3,3,2,6,4.6,3.1,3.5,410912,86508,10813485
3,1244,68,2,1,1,1,1,3,0,6,3.5,3.7,2.3,426409,249964,14703750
7,1840,52,3,2,0,0,3,3,0,3,2.4,2.4,2.9,255539,98918,8243200
6,1930,13,2,1,2,0,2,2,0,5,2.1,2.1,3.4,351818,58636,11727250
7,1942,91,3,2,0,0,2,1,0,3,4.3,3,4.6,267152,133576,8905050
7,1722,108,2,1,1,1,3,2,1,6,4.3,4.4,3.8,378092,171860,11457330
1,1182,187,1,1,1,1,1,3,2,6,4.6,2.7,2.9,507838,153890,15389035
1,1246,44,2,2,0,1,1,3,2,3,2.4,3,4,460602,43181,14393810
3,925,93,1,1,1,1,2,3,2,5,3.5,2,4,270464,25356,8452000
4,1434,166,2,2,0,0,2,1,2,4,2.7,2.4,4.6,253251,84417,7034750
3,1081,115,1,1,1,0,2,3,1,6,2.6,4,2.1,268332,71555,8944400
3,794,148,1,1,0,1,3,1,0,6,3.8,2.4,2.8,252982,61065,8723530
1,685,83,1,1,0,0,3,3,2,3,2.9,3.6,2.7,206943,42606,6086550
5,2025,3,3,2,0,0,1,3,1,6,4.6,3.7,2,688161,282323,17645160
7,1581,161,2,1,1,1,3,3,2,1,3.9,5,3.7,314148,66136,8267060
5,1731,191,2,1,1,0,2,3,1,6,3,3,2.4,451275,102563,10256260
4,1243,51,1,1,1,1,1,3,0,3,4,3.2,3.5,468587,219949,9563000
3,1184,197,1,1,1,1,2,1,1,4,4.2,4.8,5,317773,59582,9930400
7,1704,66,2,1,1,0,2,2,2,2,3.7,4.7,2.2,257781,156231,7811540
1,961,178,1,1,1,1,3,2,0,3,4.9,4.8,2.8,281211,85926,7811430
4,610,108,1,1,0,0,1,3,0,3,2.1,3.7,3.3,191979,117321,5332750
1,640,77,1,1,0,0,1,1,0,1,2.5,4.6,4.5,212712,51566,6445810
4,1650,140,2,2,0,0,1,2,1,2,2.4,2.3,4.1,392488,207788,11543750
1,734,134,1,1,0,0,3,2,1,1,4.9,4,4.2,199803,27750,5550090
3,717,171,1,1,0,1,1,3,0,4,4.7,2.4,4.6,240168,115280,9606700
4,1419,185,2,2,0,0,2,2,2,6,2.7,4,4.5,322516,94395,7866250
5,2055,158,3,2,0,1,2,3,2,5,4.8,3.6,2.8,348127,220480,11604220
3,1010,23,1,1,1,1,3,1,0,5,2,2,2.8,272116,149225,8777950
3,1011,14,1,1,1,0,1,3,2,4,3.8,2.6,2.5,281296,146274,11251850
2,1806,68,2,1,2,1,1,1,0,4,3.9,3.1,3.9,730011,197300,19730040
1,1225,15,2,2,0,0,3,1,2,1,4.7,2.5,4.6,251805,33574,8393515
1,1252,177,2,2,0,1,2,3,2,4,2.9,5,3.2,321922,123088,9468300
7,1913,143,3,2,0,1,1,1,0,5,2.9,2.4,3.5,583629,268154,15773770
7,1729,17,2,1,1,1,3,1,1,4,3.5,4.5,2.1,379338,100413,11157010
6,1717,49,1,1,2,1,3,1,2,4,2.9,4.5,3,366245,183123,14086360
4,1091,49,1,1,1,1,2,2,2,3,2.7,4.8,2.4,315347,67095,6709500
5,1629,111,2,1,1,1,1,1,2,6,4.6,2.5,2.4,574707,124261,15532620
5,1724,107,2,1,1,1,1,3,2,4,4.5,4.7,4,503359,133242,14804680
3,1198,29,1,1,1,0,2,1,1,4,4.6,3,2.2,304354,27669,9222850
4,1329,109,1,1,1,0,3,2,0,1,3.3,4.3,2.1,180122,107216,4288625
2,1634,160,1,1,2,1,1,1,1,6,3.8,2.5,3.3,661033,351174,20657270
4,979,27,1,1,1,1,2,3,2,6,4.6,3.1,2,337636,157040,7852000
7,1749,154,2,1,1,0,1,2,2,2,3,4,3.3,398407,261455,12450220
4,1446,79,2,2,0,0,1,1,2,5,3.4,2,5,338535,157983,11284500
3,1034,85,1,1,1,0,2,1,2,6,2.2,4.9,2.4,282835,45619,9123700
6,1722,166,1,1,2,0,2,3,1,4,3.1,3.3,3.5,324836,180465,12030980
2,1978,121,2,1,2,0,3,3,0,4,4.9,3.4,4.4,414278,106910,13363810
7,1529,184,2,1,1,1,1,3,0,1,2.7,3.7,3,421730,177571,11098160
3,1074,72,1,1,1,1,1,1,2,4,4.5,4.8,3.2,421643,65882,13176350
5,2341,192,4,2,0,0,1,3,1,5,3.2,4.8,4.9,847638,313258,18426920
3,1229,10,2,1,1,0,1,1,2,4,4.4,4.5,4,349999,94231,13461500
3,1215,177,2,1,1,1,3,3,1,4,3,4.1,4.7,268551,64452,10742050
2,1648,145,1,1,2,0,3,3,1,5,4.6,4,4.7,485530,202304,13486940
6,1795,51,1,1,2,0,3,1,2,6,3.1,2.8,4.4,359336,221130,13820610
7,1889,49,3,2,0,0,1,3,0,5,4.8,4.5,4.6,445114,311580,14837130
5,1527,171,2,1,1,1,2,3,2,6,2.5,2.3,3.6,339897,175099,10299920
3,951,96,1,1,1,0,1,3,0,4,4,4.7,2.2,310964,30093,10031100
6,1993,62,2,1,2,1,2,3,2,4,3.4,2.7,3.6,499629,216056,13503490
5,2329,2,4,2,0,1,1,1,1,6,2.1,3.6,4.7,818342,359272,19959560
1,1094,1,1,1,1,1,3,2,0,2,4.2,4.7,3.4,246928,61732,7716505
6,1796,100,1,1,2,1,2,3,0,6,2.4,4.9,2.1,477032,116035,12892760
3,946,45,1,1,1,0,2,1,2,5,2.1,5,3.5,234377,70313,7812550
7,1697,26,2,1,1,0,3,1,1,4,2.9,3.9,2.2,316343,143792,9586150
2,1813,186,2,1,2,0,3,3,2,4,3.7,2.7,4.9,378073,73175,12195890
5,1656,55,2,1,1,1,2,3,1,6,4.2,4.1,3.3,428273,208349,11574940
2,1738,37,1,1,2,1,1,1,2,6,2.8,3,3.7,741809,275529,21194540
3,1155,42,1,1,1,1,2,1,0,6,2,2.3,2.2,244550,166294,9782000
3,768,9,1,1,0,0,3,3,0,5,3.8,4.1,5,185735,46434,6633410
7,1818,125,3,2,0,1,3,3,0,2,3.8,3.4,2,325427,154149,8563860
1,1199,190,1,1,1,0,3,2,1,4,3.9,2.6,4.7,395284,19764,9882100
2,1658,157,1,1,2,0,1,2,0,6,2,2.2,2.5,652034,211470,17622540
5,2034,18,3,2,0,1,2,1,1,6,3.4,4.8,3.8,641170,115411,12823400
2,1899,49,2,1,2,1,2,2,0,5,3,3.3,3.4,462916,175157,12511230
5,1621,93,2,1,1,1,1,3,1,6,3.4,3.7,3.4,518332,210572,16197860
7,1660,107,2,1,1,1,3,3,2,2,2.4,3.2,5,344530,65181,9311620
4,1037,130,1,1,1,1,1,1,1,1,4.4,3,2.4,266987,186082,8090500
3,868,171,1,1,1,0,3,3,0,5,2.8,4,4.3,189725,75890,7589010
4,783,174,1,1,0,1,2,1,2,6,3.5,4.3,3.2,276968,113628,7101750
7,1642,87,2,1,1,0,1,3,1,6,3.1,3.4,3.1,613616,107383,15340410
2,1618,158,1,1,2,1,2,3,0,4,4,4.5,2.1,287048,88322,11040310
7,1645,186,2,1,1,0,2,3,1,5,3.5,3.4,2,325060,74299,9287430
4,1150,103,1,1,1,0,3,3,0,2,2.6,4.7,4.3,219311,56103,5100250
5,2186,18,3,2,0,1,3,1,1,6,3.9,4.9,4.5,478999,197235,14088220
7,1911,162,3,2,0,0,1,3,1,5,2,4.9,2.2,467076,249107,15569210
3,1058,19,1,1,1,1,2,3,0,4,2.6,4,4.8,233915,120730,7545650
6,1720,80,1,1,2,1,2,1,0,5,4.1,2.8,3.2,387948,109110,12123360
5,1719,96,2,1,1,1,2,3,2,6,2.6,2.9,2.1,339917,95602,10622400
3,1191,102,1,1,1,1,1,1,2,4,4.2,5,3,333890,93489,13355600
2,1903,183,2,1,2,0,3,3,0,5,4.6,3.9,3.3,474897,171491,13191580
3,1039,28,1,1,1,1,2,1,0,5,4,4.8,2.9,218593,69950,8743700
1,816,21,1,1,1,0,2,2,1,1,2.6,4.5,2.2,229692,17227,5742295
6,1848,113,2,1,2,1,1,3,2,6,3.4,4.6,2.2,770779,374378,22022260
1,931,195,1,1,1,0,1,2,0,4,3.4,3.4,2.5,382227,21235,10617420
5,2062,157,3,2,0,1,2,1,2,4,3,4.2,2.2,425412,229068,10908000
7,1894,14,3,2,0,1,1,3,0,1,2.6,3.2,4.6,436488,231884,13640240
4,1474,144,2,2,0,0,3,3,1,3,2.8,3.6,2.1,268643,69080,7675500
4,968,186,1,1,1,0,2,3,0,5,2.3,3.7,3,290050,52209,5801000
6,1827,73,2,1,2,0,2,3,2,6,2.8,4.7,3.3,450795,212139,13258680
3,709,48,1,1,0,0,2,3,2,6,3.2,4.3,3,237970,122823,7676450
2,1983,73,2,1,2,1,3,3,2,4,2.7,4,3.5,379689,262862,14603420
5,1464,67,2,1,1,0,1,1,2,4,4,2.6,2,456367,96077,12009660
1,1290,108,2,2,0,0,3,1,2,1,3.3,3.3,4.4,264914,85456,8545605
